"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27030";"ANADIA";"27030";"ANADIA";4;11;"Prefeito";11304;42;12;11304;42;8564;2740;"N";7748;132;684;0;0;-3;"19:19:22";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27030";"ANADIA";"27030";"ANADIA";4;13;"Vereador";11304;42;12;11304;42;8564;2740;"N";7230;101;390;843;0;-3;"19:19:37";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";22;11;"Prefeito";92842;262;3;92842;262;77187;15655;"N";68997;1534;6656;0;0;-3;"04:17:32";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";22;13;"Vereador";92842;262;3;92842;262;77187;15655;"N";66045;1013;2577;7552;0;-3;"04:17:37";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27073";"ATALAIA";"27073";"ATALAIA";6;11;"Prefeito";22147;80;2;22147;80;17202;4945;"N";15594;311;1297;0;0;-3;"20:09:09";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27073";"ATALAIA";"27073";"ATALAIA";6;13;"Vereador";22147;80;2;22147;80;17202;4945;"N";14690;191;444;1877;0;-3;"20:09:19";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27090";"BARRA DE SANTO ANTONIO";"27090";"BARRA DE SANTO ANTONIO";17;11;"Prefeito";7491;21;0;7491;21;5965;1526;"N";5496;97;372;0;0;-3;"21:37:17";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27090";"BARRA DE SANTO ANTONIO";"27090";"BARRA DE SANTO ANTONIO";17;13;"Vereador";7491;21;0;7491;21;5965;1526;"N";5155;66;222;522;0;-3;"21:37:26";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27111";"BARRA DE SAO MIGUEL";"27111";"BARRA DE SAO MIGUEL";18;11;"Prefeito";4145;11;0;4145;11;3430;715;"N";3116;44;270;0;0;-3;"20:42:16";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27111";"BARRA DE SAO MIGUEL";"27111";"BARRA DE SAO MIGUEL";18;13;"Vereador";4145;11;0;4145;11;3430;715;"N";3025;34;107;264;0;-3;"20:42:24";"01/10/2000"
